,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,SoldAge,RenovatedAge,city_rank
308,550700.0,2,1.0,1010,5000,1.5,0,0,4,6,1010,0,107,2015,10.0
309,665000.0,4,2.75,3320,10574,2.0,0,0,5,8,2220,1100,55,2015,19.0
310,834000.0,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,87,2015,10.0
311,201000.0,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,99,2014,11.0
312,2380000.0,5,2.5,3650,9050,2.0,0,4,5,10,3370,280,93,2014,10.0
313,1380000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,17,2014,3.0
314,1400000.0,4,3.25,4290,12103,1.0,0,3,3,11,2690,1600,17,2014,3.0
315,305000.0,4,2.25,1950,7700,1.0,0,0,3,8,1350,600,35,2014,19.0
316,487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,67,2015,10.0
317,390000.0,3,2.5,1930,64904,1.0,0,0,4,8,1930,0,27,2015,22.0
318,548000.0,2,1.0,1470,3864,1.0,0,0,4,7,1170,300,98,2014,10.0
319,268750.0,4,1.0,800,8775,1.0,0,0,3,6,800,0,71,2014,10.0
320,819900.0,5,2.75,3150,7119,2.0,0,0,3,9,3150,0,1,2014,5.0
321,520000.0,3,2.25,2030,16200,2.0,0,0,3,8,2030,0,30,2014,8.0
322,230000.0,3,2.0,1450,11204,1.0,0,0,3,7,1450,0,11,2014,23.0
323,240000.0,3,1.75,1510,10248,1.0,0,0,3,7,1510,0,46,2015,24.0
324,232000.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,92,30,10.0
325,240500.0,2,1.0,1240,12092,1.0,0,0,3,6,960,280,93,31,10.0
326,274975.0,3,2.5,3030,45004,2.0,0,0,3,9,3030,0,27,2014,7.0
327,740000.0,4,2.0,2050,4400,1.5,0,0,4,9,2050,0,92,2014,10.0
328,186375.0,3,1.0,1000,7636,1.0,0,0,2,7,1000,0,63,2015,10.0
329,790000.0,3,2.25,2370,10289,1.0,0,0,4,9,1590,780,37,2014,3.0
330,880000.0,4,3.5,2800,6750,2.0,0,0,3,9,1890,910,63,12,10.0
331,279000.0,6,1.75,2240,11180,2.0,0,0,4,7,2240,0,60,2015,10.0
332,295000.0,3,2.0,1810,10530,1.0,0,2,3,8,1810,0,23,2014,21.0
333,640000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,91,2015,10.0
334,940000.0,4,2.0,2490,9525,2.0,0,0,5,9,2490,0,46,2014,2.0
335,260000.0,4,2.5,1960,5238,2.0,0,0,3,7,1960,0,11,2014,20.0
336,559900.0,3,2.75,2930,5569,1.0,0,0,3,9,1860,1070,10,2014,7.0
337,791500.0,4,2.0,1510,3500,1.5,0,0,5,7,1510,0,103,2014,10.0
338,265000.0,3,1.75,1420,8250,1.0,0,0,3,7,1420,0,60,2014,10.0
339,245000.0,3,1.75,1740,11547,1.0,0,0,3,7,1740,0,61,2015,10.0
340,485000.0,4,1.75,2560,43995,2.0,0,0,4,7,2560,0,53,2015,5.0
341,684000.0,4,3.5,3040,8414,2.0,0,0,3,9,2420,620,4,2014,19.0
342,425000.0,3,1.75,2500,6840,1.0,0,0,3,8,1300,1200,57,2014,10.0
343,309600.0,4,1.75,1275,20000,1.0,0,0,4,6,1275,0,23,2014,13.0
344,552250.0,4,2.5,2580,5823,2.0,0,0,3,8,2580,0,12,2014,11.0
345,165000.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,71,2014,10.0
346,239900.0,4,1.0,1000,7134,1.0,0,0,3,6,1000,0,71,2014,10.0
347,320000.0,2,1.0,1070,32633,1.0,0,0,4,6,1070,0,84,2014,19.0
348,206600.0,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,27,2014,22.0
349,387000.0,4,1.75,2500,7690,1.0,0,0,3,7,1250,1250,42,2015,10.0
350,299000.0,1,0.75,560,12120,1.0,0,0,3,4,560,0,47,2014,15.0
351,855000.0,4,2.75,2270,10460,2.0,0,0,3,9,2270,0,49,2014,2.0
352,315000.0,3,1.0,1900,14400,1.0,0,0,4,7,1300,600,61,2015,10.0
353,437500.0,2,1.0,990,3120,1.0,0,2,5,7,790,200,107,2014,10.0
354,252000.0,4,1.5,1550,19800,1.0,0,0,4,7,1050,500,46,2015,23.0
355,375000.0,4,1.75,2200,7475,1.0,0,0,5,7,1100,1100,59,2014,10.0
356,300000.0,4,2.5,1910,4862,2.0,0,0,3,7,1910,0,9,2014,20.0
357,420000.0,4,1.0,1750,9600,1.5,0,0,4,7,1750,0,60,2014,3.0
358,900000.0,3,1.0,1330,77972,1.0,0,0,3,7,1330,0,86,60,6.0
359,679900.0,3,2.5,2440,5750,2.0,0,2,3,9,1980,460,14,2014,10.0
360,463000.0,3,2.5,1640,29970,2.0,0,0,3,7,1640,0,22,2014,5.0
361,380000.0,5,2.5,2760,11340,2.0,0,0,4,9,2760,0,36,2014,19.0
362,329500.0,4,2.5,1820,7912,2.0,0,0,3,7,1820,0,20,2014,20.0
363,604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,1,2014,6.0
364,795000.0,5,2.5,3040,9570,1.0,0,2,4,8,1640,1400,48,2014,3.0
365,465000.0,3,2.0,1840,40438,2.0,0,0,3,7,1840,0,21,2015,16.0
366,673000.0,4,2.5,2990,10400,2.0,0,0,3,9,2990,0,13,2015,10.0
367,810000.0,4,2.5,3520,15420,2.0,0,0,3,10,3520,0,23,2014,4.0
368,785000.0,4,2.75,2440,69415,1.0,0,0,4,8,1910,530,26,2015,4.0
369,338000.0,4,3.0,2090,7500,1.0,0,0,3,7,1370,720,28,2014,19.0
370,280000.0,3,2.25,1430,7222,2.0,0,0,3,7,1430,0,21,2014,19.0
371,315000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,60,2014,10.0
372,530000.0,4,2.25,2180,10754,1.0,0,0,5,7,1100,1080,61,2015,10.0
373,380000.0,5,3.0,3450,9914,2.0,0,0,3,9,3450,0,10,2014,24.0
374,297000.0,3,2.25,1450,7562,2.0,0,0,3,7,1450,0,20,2014,19.0
375,730000.0,4,2.5,3230,7331,2.0,0,0,3,10,3230,0,10,2014,4.0
376,450000.0,3,1.75,1640,13500,1.0,0,0,3,7,1110,530,74,2014,10.0
377,275000.0,3,3.0,1590,7750,1.0,0,0,3,7,1060,530,17,2014,20.0
378,595000.0,4,2.0,2020,2849,2.0,0,0,3,7,2020,0,55,2015,10.0
379,435000.0,3,1.5,1300,3348,1.5,0,0,3,7,1300,0,111,1,10.0
380,270000.0,2,1.5,1380,209959,1.0,0,0,1,6,1380,0,60,2014,12.0
381,950000.0,3,3.0,4040,14338,2.0,0,0,3,10,3030,1010,28,2014,7.0
382,389000.0,4,2.25,2130,5337,2.0,0,0,3,7,2130,0,14,2015,17.0
383,560000.0,4,2.25,2550,7800,1.0,0,0,3,8,1580,970,47,2015,5.0
384,1350000.0,5,3.5,4800,14984,2.0,0,2,3,11,3480,1320,16,2014,3.0
385,799000.0,4,2.25,2510,11585,2.0,0,0,4,8,2510,0,45,2014,2.0
386,365500.0,3,2.0,1410,9600,1.0,0,0,4,7,1410,0,31,2014,7.0
387,252350.0,3,2.0,1650,7352,1.0,0,0,3,7,1160,490,35,2014,19.0
388,403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,21,2014,10.0
389,385000.0,4,1.5,2040,10726,1.0,0,0,3,7,1380,660,60,2014,10.0
390,345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,57,2014,10.0
391,490000.0,3,2.75,1980,3128,2.0,0,0,4,9,1980,0,35,2014,3.0
392,330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,9,2014,17.0
393,927000.0,4,2.75,3300,12090,2.0,0,0,3,8,3300,0,61,2014,3.0
394,1120000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840,0,31,2014,2.0
395,330000.0,2,1.0,1220,10000,1.0,0,0,5,7,1220,0,65,2015,14.0
396,530000.0,5,2.25,2720,8800,1.0,0,0,4,7,1500,1220,57,2015,3.0
397,365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940,0,52,2014,3.0
398,378750.0,3,2.5,2160,3000,1.5,0,0,3,7,1260,900,105,3,10.0
399,269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,46,2014,19.0
400,557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,7,2015,10.0
401,360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,40,2014,21.0
402,352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,0,78,2015,10.0
403,437000.0,3,2.5,1750,22357,2.0,0,0,3,8,1750,0,21,2015,16.0
404,322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,20,2014,20.0
405,650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,13,2014,10.0
406,450000.0,3,2.0,1290,1213,3.0,0,0,3,8,1290,0,13,2014,10.0
407,278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,17,2015,23.0
408,364950.0,4,2.5,1930,6957,2.0,0,0,3,8,1930,0,20,2015,19.0
409,840000.0,4,3.5,2840,40139,1.0,0,4,4,10,2840,0,28,2014,20.0
410,268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,24,2015,22.0
411,517534.0,2,1.0,833,143947,1.0,0,0,3,5,833,0,8,2014,13.0
412,632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,36,2014,7.0
413,577500.0,3,2.5,2000,7251,2.0,0,0,3,9,2000,0,19,2014,6.0
414,339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,95,2015,10.0
415,570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,47,2014,5.0
416,563500.0,4,1.75,2085,174240,1.0,0,0,3,7,1610,475,50,2014,9.0
417,423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,53,2015,10.0
418,355000.0,3,2.25,1860,5028,2.0,0,0,3,8,1860,0,2,2014,17.0
419,1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,15,2014,9.0
420,482000.0,2,1.0,950,3960,1.0,0,0,3,7,950,0,73,2014,10.0
421,625000.0,3,1.75,1600,9135,1.0,0,0,5,7,1600,0,59,2014,3.0
422,538000.0,3,2.5,2250,11632,2.0,0,0,3,8,2250,0,26,2014,19.0
423,380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,30,2015,19.0
424,375000.0,2,1.0,940,5120,1.0,0,0,3,7,940,0,105,2014,10.0
425,245000.0,3,2.5,1530,8500,1.0,0,0,5,7,1030,500,19,2015,20.0
426,310000.0,5,1.75,2190,27260,1.0,0,0,4,7,2190,0,67,40,10.0
427,1300000.0,3,2.0,2350,15021,1.0,0,0,4,8,1770,580,39,2015,3.0
428,397000.0,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,43,2014,6.0
429,365000.0,3,2.5,2200,4052,2.0,0,0,3,8,2200,0,10,2015,19.0
430,328500.0,4,3.0,2290,8250,2.0,0,0,3,9,2290,0,24,2014,22.0
431,988000.0,4,3.0,4040,19700,2.0,0,0,3,11,4040,0,27,2014,5.0
432,1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,92,2014,10.0
433,237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,9,2014,19.0
434,525000.0,4,2.5,2450,5280,2.0,0,0,3,8,2450,0,11,2014,12.0
435,749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,38,0,3.0
436,722500.0,5,2.5,4870,11800,2.0,0,0,3,10,3470,1400,31,2014,4.0
437,843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,24,2015,5.0
438,438000.0,2,2.0,1270,1372,3.0,0,0,3,8,1270,0,14,2014,10.0
439,578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1540,580,37,2014,10.0
440,227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,60,2014,23.0
441,196000.0,3,2.25,2070,11576,2.0,0,0,3,7,2070,0,40,2014,23.0
442,641000.0,2,1.0,1420,5332,1.0,0,0,3,8,1070,350,61,2014,10.0
443,350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1250,0,35,2015,20.0
444,205000.0,3,1.0,940,7980,1.0,0,0,4,7,940,0,54,2014,22.0
445,400000.0,3,1.75,1920,9102,1.0,0,0,3,7,1920,0,46,2014,7.0
446,1030000.0,3,2.5,3545,9816,1.0,0,0,3,10,2610,935,9,2014,8.0
447,505000.0,3,2.0,1260,5460,1.0,0,0,3,7,1260,0,43,2015,6.0
448,475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,39,2014,6.0
449,520000.0,3,2.25,2590,9263,1.0,0,0,5,8,1440,1150,37,2014,14.0
450,1450000.0,3,4.5,3970,24920,2.0,0,2,3,10,3260,710,38,16,6.0
451,333500.0,3,1.75,1220,9732,1.0,0,0,3,7,1220,0,49,2014,12.0
452,232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400,0,39,2015,20.0
453,691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,32,2015,3.0
454,811000.0,3,1.75,1870,9897,1.0,0,0,4,8,1870,0,54,2014,2.0
455,551000.0,3,2.5,2830,5802,2.0,0,0,3,9,2830,0,13,2014,14.0
456,496500.0,3,2.5,2260,3640,2.0,0,0,3,8,2260,0,21,2015,7.0
457,705000.0,3,3.0,1970,20978,2.0,1,3,4,9,1770,200,34,2014,13.0
458,578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770,1370,48,2014,19.0
459,255000.0,3,1.75,1240,8659,1.0,0,0,5,7,1240,0,29,2015,22.0
460,1050000.0,4,3.5,3450,7832,2.0,0,0,3,10,3450,0,7,2014,3.0
461,348000.0,3,2.25,2570,8491,2.0,0,0,4,8,2570,0,26,2015,22.0
462,230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,29,2014,22.0
463,359500.0,4,2.25,2390,11250,2.0,0,0,3,9,2390,0,26,2014,24.0
464,330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0,61,2014,10.0
465,80000.0,1,0.75,430,5050,1.0,0,0,2,4,430,0,102,2014,15.0
466,465000.0,3,1.75,1480,6360,1.0,0,0,3,7,1480,0,60,2014,10.0
467,325000.0,4,2.5,1850,7324,2.0,0,0,3,8,1850,0,17,2014,22.0
468,340500.0,3,2.0,2270,28025,1.0,0,0,4,7,1920,350,68,2015,10.0
469,342500.0,3,2.5,1810,5192,2.0,0,0,3,8,1810,0,22,2015,20.0
470,290900.0,2,2.0,1610,17600,2.0,0,0,3,6,1610,0,84,31,10.0
471,868700.0,3,4.25,3840,6161,2.0,0,0,3,10,3840,0,15,2015,4.0
472,1200000.0,4,2.75,4110,8400,2.0,0,1,3,9,3130,980,86,1,10.0
473,1150000.0,4,3.25,4190,10259,2.0,0,0,3,11,3150,1040,14,2014,4.0
474,859900.0,4,2.75,3390,6298,2.0,0,0,3,9,3390,0,3,2014,4.0
475,520000.0,4,2.25,1890,3006,2.0,0,0,3,7,1890,0,11,2014,8.0
476,460000.0,3,2.5,1610,2527,2.0,0,2,3,9,1080,530,9,2014,10.0
477,438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850,200,65,2014,10.0
478,315000.0,2,1.0,630,6550,1.0,0,0,3,5,630,0,97,2015,10.0
479,590000.0,4,2.75,2910,10650,1.0,0,2,3,8,1780,1130,39,2014,6.0
480,378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850,850,59,2014,3.0
481,328500.0,3,2.5,1950,8130,2.0,0,0,4,9,1950,0,24,2014,22.0
482,849950.0,3,3.0,2990,9773,2.0,0,0,4,8,2990,0,42,2015,3.0
483,525000.0,3,1.5,1350,6000,1.0,0,2,3,7,900,450,64,2014,10.0
484,1390000.0,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,22,2015,4.0
485,295000.0,4,2.5,2160,7725,1.0,0,0,4,8,1460,700,37,2015,24.0
486,1070000.0,6,3.5,4860,11793,2.0,0,0,3,11,3860,1000,16,2014,3.0
487,207950.0,2,2.0,890,5000,1.0,0,0,3,6,890,0,97,2014,10.0
488,699900.0,4,2.75,2810,7302,2.0,0,0,3,9,2810,0,12,2014,4.0
489,1280000.0,5,2.5,3400,9500,2.0,0,1,4,8,3400,0,38,2015,8.0
490,452000.0,4,1.5,1580,7350,1.0,0,0,4,7,960,620,51,2014,5.0
491,370000.0,3,2.0,1680,5036,1.0,0,1,4,7,1680,0,28,2015,19.0
492,232000.0,3,1.75,1300,11230,1.0,0,0,5,7,1300,0,47,2015,22.0
493,669950.0,5,2.5,2820,14062,2.0,0,0,4,7,2380,440,54,2014,6.0
494,397500.0,3,2.0,1510,6710,1.0,0,0,3,7,1070,440,42,2014,6.0
495,490000.0,2,2.5,1230,1391,2.0,0,0,3,8,870,360,10,2014,10.0
496,725000.0,4,2.0,2110,4140,2.0,0,0,3,9,1710,400,90,12,10.0
497,299000.0,3,2.75,3080,19635,1.0,0,2,4,7,1610,1470,56,2014,22.0
498,625000.0,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,114,2014,10.0
499,437500.0,3,2.5,2120,4500,2.0,0,0,3,7,2120,0,14,2014,11.0
500,650000.0,4,2.5,3180,5438,2.0,0,0,3,9,3180,0,12,2015,11.0
501,475000.0,2,1.0,1490,3825,1.0,0,0,3,7,860,630,85,2014,10.0
502,342000.0,3,2.0,1930,11947,1.0,0,0,4,8,1930,0,48,2014,22.0
503,1200000.0,4,2.5,2770,7800,2.0,0,0,3,10,2770,0,15,2014,6.0
504,280000.0,3,1.5,1670,11610,1.0,0,0,4,7,1670,0,52,2015,19.0
505,240000.0,2,1.75,1330,7200,1.0,0,0,3,7,1330,0,21,2014,10.0
506,529000.0,3,1.0,1210,3328,1.5,0,0,4,7,1210,0,90,2014,10.0
507,442000.0,3,1.0,1190,5100,1.0,0,0,4,7,1030,160,74,2015,10.0
508,615000.0,2,1.0,1540,6872,1.0,0,0,4,7,820,720,68,2014,10.0
509,1490000.0,4,3.75,4030,10800,2.0,0,0,3,10,4030,0,8,2014,6.0
510,585000.0,4,1.75,2430,7559,1.0,0,0,4,8,1580,850,34,2015,5.0
511,480000.0,4,2.5,2600,7787,2.0,0,0,3,8,2600,0,10,2015,19.0
512,1100000.0,5,3.5,4410,57063,2.0,0,0,4,9,4410,0,24,2014,5.0
513,290000.0,4,1.0,1330,8184,1.5,0,0,3,7,1330,0,65,2014,10.0
514,615000.0,3,1.75,1900,5000,1.0,0,0,5,7,950,950,63,2014,10.0
515,300000.0,2,1.0,1100,7680,1.0,0,0,4,7,1100,0,65,2015,10.0
516,308000.0,3,1.0,1980,39150,1.5,0,0,3,6,1580,400,82,2014,22.0
517,750000.0,3,2.5,2400,7745,2.0,0,0,3,9,2400,0,14,2015,6.0
518,2250000.0,4,2.25,4760,8036,2.5,0,0,5,9,3390,1370,98,2014,10.0
519,890000.0,4,3.25,3180,194278,2.0,0,0,3,10,3180,0,9,2014,19.0
520,288000.0,3,1.0,1190,7560,1.0,0,0,5,6,1190,0,57,2015,19.0
521,190000.0,2,1.0,630,6000,1.0,0,0,3,6,630,0,71,9,10.0
522,515000.0,5,3.0,2530,5105,1.0,0,0,3,8,1520,1010,10,2015,10.0
523,235000.0,4,1.5,1690,11054,1.0,0,0,4,5,1690,0,84,2014,19.0
524,275000.0,2,1.0,940,5000,1.0,0,0,3,6,940,0,63,2014,10.0
525,727500.0,2,2.0,1240,9119,1.0,0,0,4,7,1240,0,62,2014,3.0
526,650000.0,4,2.5,3040,6587,2.0,0,0,3,7,3040,0,11,2014,5.0
527,1600000.0,6,5.0,6050,230652,2.0,0,3,3,11,6050,0,13,2014,9.0
528,365000.0,4,1.0,1590,7085,1.5,0,0,3,6,1590,0,70,2014,10.0
529,662000.0,3,1.75,2500,36947,1.0,0,0,3,9,2500,0,30,2014,5.0
530,270500.0,3,2.5,1780,7848,1.0,0,0,3,7,1320,460,37,2015,20.0
531,200000.0,2,1.5,1360,1898,2.0,0,0,3,7,1360,0,37,2015,23.0
532,970000.0,4,3.25,4740,76230,2.0,0,0,3,10,4740,0,28,2015,4.0
533,160000.0,3,1.5,1010,9600,1.0,0,0,4,7,1010,0,52,2014,10.0
534,204000.0,3,1.0,1040,7405,1.0,0,0,4,6,1040,0,44,2015,18.0
535,358000.0,3,2.25,1610,6655,2.0,0,0,4,7,1610,0,30,2015,19.0
536,452000.0,4,1.75,1570,8268,1.0,0,0,3,7,1570,0,36,2015,12.0
537,595000.0,2,2.0,1510,4000,1.0,0,0,4,7,1010,500,114,2014,10.0
538,249000.0,3,2.0,1360,6082,1.0,0,0,3,7,1360,0,21,2015,22.0
539,346900.0,4,2.5,1970,5106,2.0,0,0,3,8,1970,0,16,2015,19.0
540,2130000.0,3,2.5,5403,24069,2.0,1,4,4,12,5403,0,39,2015,10.0
541,280000.0,4,2.5,1560,4350,2.0,0,0,3,7,1560,0,11,2014,19.0
542,318888.0,4,1.75,2320,12000,1.0,0,0,4,8,2270,50,41,2014,22.0
543,530000.0,3,2.25,2120,40518,1.0,0,0,3,8,2120,0,47,2014,4.0
544,375000.0,3,2.25,2120,18500,2.0,0,0,4,8,2120,0,31,2014,22.0
545,910000.0,4,2.5,3350,29242,2.0,0,0,3,11,3350,0,27,2015,5.0
546,782000.0,4,2.5,2380,9614,2.0,0,0,4,10,2380,0,23,2014,3.0
547,259950.0,2,2.0,1070,649,2.0,0,0,3,9,720,350,7,2015,10.0
548,315000.0,4,2.75,2300,18360,1.0,0,0,4,7,1560,740,35,2014,19.0
549,215000.0,2,1.0,1320,8865,1.0,0,0,4,6,1320,0,71,2014,10.0
550,705000.0,3,1.75,2180,10221,1.0,0,2,4,7,1140,1040,68,2014,2.0
551,1450000.0,3,3.0,4380,6320,2.0,0,3,5,10,3580,800,62,2014,10.0
552,451000.0,3,1.75,1790,9813,2.0,0,0,3,7,1790,0,66,2015,10.0
553,261000.0,2,1.0,750,8125,1.0,0,0,4,6,750,0,71,2014,19.0
554,396000.0,3,1.5,1300,8280,1.0,0,0,5,7,1300,0,58,2014,14.0
555,725000.0,4,2.5,2990,29170,2.0,0,3,3,9,2990,0,15,2014,19.0
556,1950000.0,7,3.5,4640,15235,2.0,0,1,3,11,2860,1780,49,11,2.0
557,238000.0,4,1.0,1400,7242,1.5,0,0,3,7,1400,0,55,2014,10.0
558,750000.0,6,1.75,2750,9563,2.0,0,0,4,8,2750,0,42,2015,5.0
559,331500.0,4,2.5,2050,10271,2.0,0,0,3,7,2050,0,16,2014,22.0
560,460000.0,4,3.0,2230,108900,1.0,0,0,3,7,1410,820,36,2014,11.0
561,404950.0,4,2.25,2340,217014,1.0,0,0,4,8,2340,0,32,2014,23.0
562,880000.0,3,2.5,2870,5163,2.0,0,0,3,9,2870,0,0,2014,10.0
563,863000.0,4,2.5,4120,22370,2.0,0,0,3,10,4120,0,17,2014,4.0
564,638700.0,3,1.75,2080,9162,1.0,0,0,3,7,1370,710,54,2014,3.0
565,435000.0,3,2.5,1840,5680,2.0,0,0,3,7,1840,0,6,2014,5.0
566,260000.0,3,1.0,1180,5350,1.5,0,0,4,6,1180,0,55,2014,10.0
567,671500.0,5,2.75,2160,4000,1.5,0,0,5,7,1530,630,87,2014,10.0
568,610000.0,3,1.0,1180,3400,1.5,0,0,3,8,1180,0,107,2014,10.0
569,405000.0,2,0.75,1160,15029,1.0,0,0,4,6,870,290,77,2014,15.0
570,338900.0,4,2.5,1830,5612,2.0,0,0,3,7,1830,0,11,2014,20.0
571,720000.0,4,4.0,3200,7708,2.0,0,0,3,10,3200,0,11,2015,4.0
572,442000.0,5,3.0,2560,5445,1.5,0,0,4,7,1760,800,88,2015,10.0
573,650000.0,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,112,2014,10.0
574,263500.0,3,1.75,1330,9917,1.0,0,0,3,7,1040,290,34,2015,19.0
575,300000.0,2,1.0,1220,75794,1.0,0,0,4,7,1220,0,51,2014,20.0
576,266000.0,3,2.5,1805,3402,2.0,0,0,3,7,1805,0,5,2014,23.0
577,930000.0,4,4.0,6050,84942,2.5,0,2,3,9,4150,1900,5,2014,7.0
578,530000.0,4,2.5,2320,5493,2.0,0,0,3,8,2320,0,11,2015,14.0
579,180000.0,3,1.0,1384,8960,1.0,0,0,4,6,1384,0,49,2014,24.0
580,619000.0,3,2.5,2720,6439,2.0,0,0,3,9,2720,0,9,2014,11.0
581,264000.0,3,1.5,1820,10608,1.0,0,0,4,7,1820,0,52,2014,24.0
582,730000.0,2,2.25,2130,4920,1.5,0,4,4,7,1530,600,73,2014,10.0
583,439000.0,4,2.25,2060,10070,2.0,0,0,3,7,2060,0,39,2014,6.0
584,268500.0,4,1.75,1420,7500,1.0,0,0,4,7,1080,340,33,2014,22.0
585,330000.0,3,1.75,1510,15744,1.0,0,0,3,7,1510,0,29,2014,16.0
586,640000.0,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,111,1,10.0
587,900000.0,3,2.5,3180,12600,2.0,0,0,4,11,3180,0,36,2014,4.0
588,370000.0,3,2.25,2110,13300,2.0,0,0,4,8,2110,0,29,2014,20.0
589,685000.0,3,2.0,2060,2900,1.5,0,0,5,8,1330,730,84,2015,10.0
590,505000.0,3,1.5,1830,217800,1.0,0,0,3,7,1010,820,33,2014,5.0
591,265000.0,3,1.75,1820,32666,1.0,0,0,4,7,1820,0,48,2014,21.0
592,290000.0,3,2.5,1610,2937,2.0,0,0,3,8,1610,0,9,2015,19.0
593,296000.0,4,2.5,1780,3600,2.0,0,0,3,7,1780,0,8,2014,20.0
594,360000.0,4,2.5,1840,9611,2.0,0,0,3,7,1840,0,19,2015,10.0
595,240500.0,3,1.75,1460,10584,1.0,0,0,3,7,990,470,17,2014,10.0
596,372500.0,2,2.5,1400,2958,2.0,0,0,3,8,1400,0,7,2014,10.0
597,595000.0,3,2.5,3370,14402,2.0,0,2,3,9,3370,0,10,2014,16.0
598,515000.0,4,3.0,3590,8249,2.0,0,0,3,9,3590,0,17,2014,24.0
599,1220000.0,4,2.25,3200,15367,2.0,0,0,4,9,3200,0,52,2014,2.0
600,507000.0,2,1.75,1670,6460,1.0,0,0,3,8,1670,0,10,2014,5.0
601,399950.0,4,2.0,2420,31465,1.0,0,0,3,9,2420,0,31,2015,23.0
602,185000.0,3,1.75,1430,10816,2.0,0,0,3,7,1430,0,20,2014,18.0
603,460000.0,3,1.75,1440,7070,1.0,0,0,3,7,1440,0,34,2014,5.0
604,435500.0,3,2.25,1450,4789,2.0,0,0,3,7,1450,0,30,2015,8.0
605,469000.0,4,2.75,3550,13938,1.0,0,0,5,8,2100,1450,49,2015,10.0
606,531000.0,2,3.0,1270,1175,2.0,0,0,3,8,1110,160,14,2014,10.0
607,443500.0,2,1.0,940,6804,1.0,0,0,3,7,940,0,66,2015,10.0
608,223000.0,3,2.0,1670,6824,1.0,0,0,3,7,1300,370,24,2014,22.0
609,590000.0,4,3.5,3100,15842,2.0,0,0,3,8,2400,700,19,2015,14.0
610,340000.0,2,2.5,1100,1760,3.0,0,0,3,7,1100,0,17,2014,10.0
611,650000.0,3,2.0,1870,3388,1.0,0,0,4,8,1230,640,89,2014,10.0
612,533600.0,3,2.5,1930,5080,2.0,0,0,4,8,1930,0,24,2014,8.0
613,695000.0,3,2.75,2540,4694,2.0,0,0,3,9,2540,0,9,2014,4.0
614,242000.0,3,1.75,1280,7524,1.5,0,0,4,7,1280,0,26,2014,22.0
615,425000.0,3,2.25,1820,8814,1.0,0,0,3,7,1280,540,48,2015,10.0
616,525000.0,3,2.25,1490,9414,2.0,0,0,3,7,1490,0,34,2015,5.0
